videoId,offsetSeconds,videoTime,observedAt,clockTime,visiblePedestrians,detectedNow,cumulativeUniquePedestrians,totalPedestriansSoFar,lightOcclusionCount,moderateOcclusionCount,heavyOcclusionCount,occlusionValue,ptsiScore,los,losDescription,severity,mode,walkableAreaM2,roiAreaRatio,capacityProxy,congestionScore,spacePerPedestrianM2
73c1ecaf,45,00:00:45,2026-05-10T10:00:45,10:00:45,3,3,34,34,3,0,0,0.3333,22.76,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.209,
73c1ecaf,46,00:00:46,2026-05-10T10:00:46,10:00:46,2,2,34,34,2,0,0,0.3333,16.84,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.1393,
73c1ecaf,47,00:00:47,2026-05-10T10:00:47,10:00:47,2,2,34,34,2,0,0,0.3333,16.84,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.1393,
73c1ecaf,48,00:00:48,2026-05-10T10:00:48,10:00:48,2,2,34,34,2,0,0,0.3333,16.84,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.1393,
73c1ecaf,49,00:00:49,2026-05-10T10:00:49,10:00:49,4,4,36,36,3,1,0,0.4167,29.94,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.2787,
73c1ecaf,50,00:00:50,2026-05-10T10:00:50,10:00:50,3,3,37,37,3,0,0,0.3333,22.76,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.209,
73c1ecaf,51,00:00:51,2026-05-10T10:00:51,10:00:51,3,3,37,37,3,0,0,0.3333,22.76,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.209,
73c1ecaf,52,00:00:52,2026-05-10T10:00:52,10:00:52,3,3,37,37,3,0,0,0.3333,22.76,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.209,
73c1ecaf,53,00:00:53,2026-05-10T10:00:53,10:00:53,4,4,38,38,3,1,0,0.4167,29.94,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.357748,14.355,0.2787,
73c1ecaf,54,00:00:54,2026-05-10T10:00:54,10:00:54,5,5,39,39,5,0,0,0.3333,34.61,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.357748,14.355,0.3483,
73c1ecaf,55,00:00:55,2026-05-10T10:00:55,10:00:55,6,6,40,40,6,0,0,0.3333,40.53,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.357748,14.355,0.418,
73c1ecaf,56,00:00:56,2026-05-10T10:00:56,10:00:56,6,6,41,41,6,0,0,0.3333,40.53,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.357748,14.355,0.418,
73c1ecaf,57,00:00:57,2026-05-10T10:00:57,10:00:57,7,7,42,42,4,3,0,0.4762,48.59,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.357748,14.355,0.4876,
73c1ecaf,58,00:00:58,2026-05-10T10:00:58,10:00:58,6,6,42,42,5,1,0,0.3889,41.36,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.357748,14.355,0.418,
