videoId,offsetSeconds,videoTime,observedAt,clockTime,visiblePedestrians,detectedNow,cumulativeUniquePedestrians,totalPedestriansSoFar,lightOcclusionCount,moderateOcclusionCount,heavyOcclusionCount,occlusionValue,ptsiScore,los,losDescription,severity,mode,walkableAreaM2,roiAreaRatio,capacityProxy,congestionScore,spacePerPedestrianM2
916bd20d,0,00:00:00,2025-01-23T10:23:20,10:23:20,2,2,2,2,1,0,1,0.6667,30.65,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.2429,
916bd20d,1,00:00:01,2025-01-23T10:23:21,10:23:21,4,4,4,4,2,2,0,0.5,48.8,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.117658,8.232,0.4859,
916bd20d,2,00:00:02,2025-01-23T10:23:22,10:23:22,3,3,5,5,1,2,0,0.5556,39.31,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.117658,8.232,0.3644,
916bd20d,3,00:00:03,2025-01-23T10:23:23,10:23:23,4,4,6,6,1,3,0,0.5833,50.05,D,"limited space, constrained movement",moderate,roi-testing,,0.117658,8.232,0.4859,
916bd20d,4,00:00:04,2025-01-23T10:23:24,10:23:24,3,3,6,6,2,0,1,0.5556,39.31,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.117658,8.232,0.3644,
916bd20d,5,00:00:05,2025-01-23T10:23:25,10:23:25,2,2,6,6,2,0,0,0.3333,25.65,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.2429,
916bd20d,6,00:00:06,2025-01-23T10:23:26,10:23:26,5,5,9,9,3,2,0,0.4667,58.63,D,"limited space, constrained movement",moderate,roi-testing,,0.117658,8.232,0.6074,
916bd20d,7,00:00:07,2025-01-23T10:23:27,10:23:27,3,3,10,10,3,0,0,0.3333,35.98,C,"adequate space, noticeable interaction but manageable flow",moderate,roi-testing,,0.117658,8.232,0.3644,
916bd20d,8,00:00:08,2025-01-23T10:23:28,10:23:28,2,2,10,10,1,0,1,0.6667,30.65,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.2429,
916bd20d,9,00:00:09,2025-01-23T10:23:29,10:23:29,1,1,10,10,1,0,0,0.3333,15.33,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.1215,
916bd20d,10,00:00:10,2025-01-23T10:23:30,10:23:30,2,2,11,11,2,0,0,0.3333,25.65,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.2429,
916bd20d,11,00:00:11,2025-01-23T10:23:31,10:23:31,2,2,11,11,2,0,0,0.3333,25.65,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.2429,
916bd20d,12,00:00:12,2025-01-23T10:23:32,10:23:32,1,1,11,11,1,0,0,0.3333,15.33,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.1215,
916bd20d,13,00:00:13,2025-01-23T10:23:33,10:23:33,2,2,13,13,2,0,0,0.3333,25.65,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.2429,
916bd20d,14,00:00:14,2025-01-23T10:23:34,10:23:34,1,1,13,13,1,0,0,0.3333,15.33,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.1215,
916bd20d,15,00:00:15,2025-01-23T10:23:35,10:23:35,2,2,14,14,2,0,0,0.3333,25.65,B,"high pedestrian space, comfortable movement",light,roi-testing,,0.117658,8.232,0.2429,
