videoId,trackKey,trackId,pedestrianId,firstOffsetSeconds,lastOffsetSeconds,bestOffsetSeconds,firstObservedAt,lastObservedAt,firstTimestamp,lastTimestamp,bestTimestamp,sampleCount,roiQualifiedSampleCount,maxOcclusionClass,thumbnailPath,previewPath,appearanceSummary
916bd20d,916bd20d:153,956dd30d,153,45.93,46.4,45.93,2025-01-23T10:24:05,2025-01-23T10:24:06,10:24:05 AM,10:24:06 AM,10:24:05 AM,2,2,1,storage/videos/processed/916bd20d/tracks/track-153.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:160,ad0ba941,160,46.8,47.07,46.8,2025-01-23T10:24:06,2025-01-23T10:24:07,10:24:06 AM,10:24:07 AM,10:24:06 AM,2,0,2,storage/videos/processed/916bd20d/tracks/track-160.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows heavy occlusion."
916bd20d,916bd20d:162,f2184069,162,47.0,56.2,54.67,2025-01-23T10:24:07,2025-01-23T10:24:16,10:24:07 AM,10:24:16 AM,10:24:14 AM,10,7,2,storage/videos/processed/916bd20d/tracks/track-162.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows moderate occlusion."
916bd20d,916bd20d:165,8f908456,165,47.13,47.53,47.27,2025-01-23T10:24:07,2025-01-23T10:24:07,10:24:07 AM,10:24:07 AM,10:24:07 AM,1,1,1,storage/videos/processed/916bd20d/tracks/track-165.jpg,,"Representative crop suggests head region appears gray, upper clothing appears orange, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:166,2355816a,166,47.33,50.07,48.87,2025-01-23T10:24:07,2025-01-23T10:24:10,10:24:07 AM,10:24:10 AM,10:24:08 AM,4,2,1,storage/videos/processed/916bd20d/tracks/track-166.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:167,dffcb61e,167,47.33,47.53,47.4,2025-01-23T10:24:07,2025-01-23T10:24:07,10:24:07 AM,10:24:07 AM,10:24:07 AM,1,1,1,storage/videos/processed/916bd20d/tracks/track-167.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:174,bcbaa1a4,174,48.87,57.07,55.47,2025-01-23T10:24:08,2025-01-23T10:24:17,10:24:08 AM,10:24:17 AM,10:24:15 AM,10,8,2,storage/videos/processed/916bd20d/tracks/track-174.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears gray. Visibility shows moderate occlusion."
916bd20d,916bd20d:177,73a10fdf,177,49.67,50.6,49.67,2025-01-23T10:24:09,2025-01-23T10:24:10,10:24:09 AM,10:24:10 AM,10:24:09 AM,2,0,2,storage/videos/processed/916bd20d/tracks/track-177.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:186,b2ec0cba,186,52.93,60.07,60.07,2025-01-23T10:24:12,2025-01-23T10:24:20,10:24:12 AM,10:24:20 AM,10:24:20 AM,9,9,0,storage/videos/processed/916bd20d/tracks/track-186.jpg,,"Representative crop suggests head region appears gray, upper clothing appears pink, lower clothing appears blue. Visibility shows light occlusion."
916bd20d,916bd20d:187,88c2adb8,187,53.07,54.13,53.53,2025-01-23T10:24:13,2025-01-23T10:24:14,10:24:13 AM,10:24:14 AM,10:24:13 AM,2,0,0,storage/videos/processed/916bd20d/tracks/track-187.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:189,607b1075,189,53.2,53.27,53.2,2025-01-23T10:24:13,2025-01-23T10:24:13,10:24:13 AM,10:24:13 AM,10:24:13 AM,1,0,0,storage/videos/processed/916bd20d/tracks/track-189.jpg,,"Representative crop suggests head region appears white, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:193,0ce5a90b,193,53.33,53.47,53.47,2025-01-23T10:24:13,2025-01-23T10:24:13,10:24:13 AM,10:24:13 AM,10:24:13 AM,1,1,2,storage/videos/processed/916bd20d/tracks/track-193.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows heavy occlusion."
916bd20d,916bd20d:194,df7d9762,194,53.33,58.4,56.53,2025-01-23T10:24:13,2025-01-23T10:24:18,10:24:13 AM,10:24:18 AM,10:24:16 AM,6,2,2,storage/videos/processed/916bd20d/tracks/track-194.jpg,,"Representative crop suggests head region appears red, upper clothing appears orange, lower clothing appears brown. Visibility shows moderate occlusion."
916bd20d,916bd20d:195,1c4a0588,195,53.53,53.8,53.6,2025-01-23T10:24:13,2025-01-23T10:24:13,10:24:13 AM,10:24:13 AM,10:24:13 AM,1,0,0,storage/videos/processed/916bd20d/tracks/track-195.jpg,,"Representative crop suggests head region appears white, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:206,bf882f6d,206,54.93,55.07,54.93,2025-01-23T10:24:14,2025-01-23T10:24:15,10:24:14 AM,10:24:15 AM,10:24:14 AM,2,0,1,storage/videos/processed/916bd20d/tracks/track-206.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:207,62e3895a,207,55.13,60.07,60.07,2025-01-23T10:24:15,2025-01-23T10:24:20,10:24:15 AM,10:24:20 AM,10:24:20 AM,6,6,1,storage/videos/processed/916bd20d/tracks/track-207.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows moderate occlusion."
916bd20d,916bd20d:215,b2487c35,215,56.33,57.07,56.8,2025-01-23T10:24:16,2025-01-23T10:24:17,10:24:16 AM,10:24:17 AM,10:24:16 AM,2,0,0,storage/videos/processed/916bd20d/tracks/track-215.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows light occlusion."
916bd20d,916bd20d:216,e8fa4289,216,56.6,57.53,56.6,2025-01-23T10:24:16,2025-01-23T10:24:17,10:24:16 AM,10:24:17 AM,10:24:16 AM,2,0,2,storage/videos/processed/916bd20d/tracks/track-216.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows moderate occlusion."
916bd20d,916bd20d:219,bc662605,219,57.27,57.93,57.27,2025-01-23T10:24:17,2025-01-23T10:24:17,10:24:17 AM,10:24:17 AM,10:24:17 AM,1,0,2,storage/videos/processed/916bd20d/tracks/track-219.jpg,,"Representative crop suggests head region appears gray, upper clothing appears orange, lower clothing appears orange. Visibility shows moderate occlusion."
916bd20d,916bd20d:225,9e1a9783,225,59.2,59.67,59.6,2025-01-23T10:24:19,2025-01-23T10:24:19,10:24:19 AM,10:24:19 AM,10:24:19 AM,1,1,0,storage/videos/processed/916bd20d/tracks/track-225.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears blue. Visibility shows light occlusion."
