videoId,offsetSeconds,videoTime,observedAt,clockTime,visiblePedestrians,detectedNow,cumulativeUniquePedestrians,totalPedestriansSoFar,lightOcclusionCount,moderateOcclusionCount,heavyOcclusionCount,occlusionValue,ptsiScore,los,losDescription,severity,mode,walkableAreaM2,roiAreaRatio,capacityProxy,congestionScore,spacePerPedestrianM2
c373e8ed,0,00:00:00,2026-05-09T22:10:00,22:10:00,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,1,00:00:01,2026-05-09T22:10:01,22:10:01,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,2,00:00:02,2026-05-09T22:10:02,22:10:02,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,3,00:00:03,2026-05-09T22:10:03,22:10:03,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,4,00:00:04,2026-05-09T22:10:04,22:10:04,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,5,00:00:05,2026-05-09T22:10:05,22:10:05,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,6,00:00:06,2026-05-09T22:10:06,22:10:06,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,7,00:00:07,2026-05-09T22:10:07,22:10:07,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,8,00:00:08,2026-05-09T22:10:08,22:10:08,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,9,00:00:09,2026-05-09T22:10:09,22:10:09,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,10,00:00:10,2026-05-09T22:10:10,22:10:10,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,11,00:00:11,2026-05-09T22:10:11,22:10:11,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,12,00:00:12,2026-05-09T22:10:12,22:10:12,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,13,00:00:13,2026-05-09T22:10:13,22:10:13,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,14,00:00:14,2026-05-09T22:10:14,22:10:14,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,15,00:00:15,2026-05-09T22:10:15,22:10:15,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,16,00:00:16,2026-05-09T22:10:16,22:10:16,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,17,00:00:17,2026-05-09T22:10:17,22:10:17,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,18,00:00:18,2026-05-09T22:10:18,22:10:18,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,19,00:00:19,2026-05-09T22:10:19,22:10:19,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,20,00:00:20,2026-05-09T22:10:20,22:10:20,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,21,00:00:21,2026-05-09T22:10:21,22:10:21,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,22,00:00:22,2026-05-09T22:10:22,22:10:22,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,23,00:00:23,2026-05-09T22:10:23,22:10:23,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,24,00:00:24,2026-05-09T22:10:24,22:10:24,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,25,00:00:25,2026-05-09T22:10:25,22:10:25,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,26,00:00:26,2026-05-09T22:10:26,22:10:26,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
c373e8ed,27,00:00:27,2026-05-09T22:10:27,22:10:27,0,0,0,0,0,0,0,0.0,0.0,,,neutral,roi-testing,,1.0,24.0,0.0,
