eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
2baf1973-c385-4c33-9df7-7ff7b3e8e7ad,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,41.0,00:00:41,,626,,,"class_0 #26 first seen at 41.0s, last seen at 64.0s"
62a63ea6-f553-4926-9e41-bc4b3f1f06ab,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,41.0,00:00:41,,620,,,class_0 crossing gate2.9 (out)
75c0ff6f-c2e3-46e9-9572-115f9ee4ea1f,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,42.0,00:00:42,,634,,,"class_0 #27 first seen at 42.0s, last seen at 72.0s"
8f494f6f-658f-4616-8a5c-21ce9647dfcd,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,44.0,00:00:44,,664,,,"class_0 #28 first seen at 44.0s, last seen at 76.0s"
5f890e78-3a6e-434e-bc30-f98a7ddd5f1b,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,45.0,00:00:45,,679,,,class_0 crossing gate2.9 (out)
ea4cc4ee-9b8c-4e6f-8c8d-e9ebf38ba479,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,45.0,00:00:45,,678,,,"class_0 #29 first seen at 45.0s, last seen at 45.0s"
484f432f-32df-473e-84f6-930dc0497d0b,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,46.0,00:00:46,,698,,,class_0 crossing gate2.9 (out)
4d71b2e0-bfcd-4e19-a32f-9754fbb51b34,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,46.0,00:00:46,,702,,,"class_4 #31 first seen at 46.0s, last seen at 46.0s"
6abbd605-4937-4a98-810f-daa8c3843947,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,46.0,00:00:46,,696,,,"class_4 #30 first seen at 46.0s, last seen at 46.0s"
f06da58c-cc2d-45e7-ab57-0232250f5f71,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,47.0,00:00:47,,708,,,"class_0 #32 first seen at 47.0s, last seen at 47.0s"
0fbfe3aa-4947-4573-87ee-cdfdaa49b9c7,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,49.0,00:00:49,,735,,,class_0 crossing gate2.9 (out)
31e7d083-6511-4383-ab75-1a2c68b5b37d,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,49.0,00:00:49,,743,,,class_2 crossing gate2.9 (out)
08054fcf-1f8d-4de7-990e-d7e4f3ed1a91,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,50.0,00:00:50,,752,,,"class_0 #33 first seen at 50.0s, last seen at 68.0s"
5ed19b15-7d1f-4760-9db7-e0e2d02b7351,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,52.0,00:00:52,,786,,,class_0 crossing gate2.9 (out)
9f5ff134-fb2a-4541-b85f-23b0da0f230c,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,52.0,00:00:52,,782,,,"class_4 #34 first seen at 52.0s, last seen at 52.0s"
23b3397f-a124-4977-898a-e7608b29a88d,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,53.0,00:00:53,,805,,,class_4 crossing gate2.9 (out)
6c07584e-2b14-44a6-92d4-3233a80f5b58,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,53.0,00:00:53,,797,,,"class_0 #35 first seen at 53.0s, last seen at 54.0s"
46ae7ea2-dd8e-4c14-9046-7960d55173b7,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,55.0,00:00:55,,834,,,"class_2 #36 first seen at 55.0s, last seen at 65.0s"
bd305c53-44ec-4ea4-ac93-49365a7429f6,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,55.0,00:00:55,,839,,,class_0 crossing gate2.9 (out)
050dcfe9-0166-4fe1-b6fb-0dcae94a6597,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,56.0,00:00:56,,852,,,"class_2 #37 first seen at 56.0s, last seen at 56.0s"
1b35d27c-efa6-48dc-91dc-4f9a49cd61b0,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,56.0,00:00:56,,851,,,class_0 crossing gate2.9 (out)
b9224ade-4c63-4d68-b33e-84c97991caf0,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,57.0,00:00:57,,866,,,class_0 crossing gate2.9 (out)
